Fecha,AGENTE,CodFronteraDDV,ValorLBC
2024-06-13,SXMC,Frt33296,2920.0
2024-06-13,SXMC,Frt33291,649.0
2024-06-13,SXMC,Frt33294,1415.0
2024-06-13,SXMC,Frt33290,5860.0
2024-06-13,SXMC,Frt33289,1757.0
2024-06-13,SXMC,Frt33295,2034.0
2024-06-13,SXMC,Frt33293,1140.0
2024-06-13,SINC,Frt31127,1811.9
2024-06-13,SINC,Frt31071,2283.22
2024-06-13,SXMC,Frt55965,52456.0
2024-06-13,XEMC,Frt50638,15260.62
2024-06-13,AXLC,Frt52700,3047.76
2024-06-13,XEMC,Frt36686,1146.88
2024-06-13,XEMC,Frt36636,3257.57
2024-06-13,XEMC,Frt36637,2502.06
2024-06-13,SXMC,Frt36402,4969.0
2024-06-13,SXMC,Frt32656,4523.0
2024-06-13,SXMC,Frt32659,9307.0
2024-06-13,XEMC,Frt47560,6006.78
2024-06-13,XEMC,Frt36065,6950.89
2024-06-13,XEMC,Frt54278,4120.59
2024-06-13,XEMC,Frt54212,9286.69
2024-06-13,XEMC,Frt33577,1532.65
2024-06-13,XEMC,Frt45060,8088.6
2024-06-13,SXMC,Frt47388,9400.0
2024-06-13,SINC,Frt31162,11977.79
2024-06-13,SINC,Frt31167,7277.26
2024-06-13,XEMC,Frt36658,846.6
2024-06-13,SINC,Frt31082,1360.56
2024-06-13,XEMC,Frt46801,16004.41
2024-06-13,SXMC,Frt33364,2029.0
2024-06-13,AXLC,Frt50836,1448.4
2024-06-13,XEMC,Frt51170,5196.49
2024-06-13,XEMC,Frt54930,5067.76
2024-06-13,SINC,Frt31179,3030.36
2024-06-13,XEMC,Frt45094,0.0
2024-06-13,XEMC,Frt45083,3826.02
2024-06-13,XEMC,Frt45063,0.0
2024-06-13,AXLC,Frt30972,1724.82
2024-06-13,SXMC,Frt33363,4201.0
2024-06-13,SINC,Frt31177,3406.77
2024-06-13,SXMC,Frt31827,244362.0
2024-06-13,XEMC,Frt45058,10831.38
2024-06-13,XEMC,Frt54287,1756.44
2024-06-13,XEMC,Frt36066,5457.81
2024-06-13,SINC,Frt50875,1344.16
2024-06-13,SXMC,Frt33361,6352.0
2024-06-13,SINC,Frt37490,49865.77
2024-06-13,XEMC,Frt33573,3381.4
2024-06-13,SINC,Frt31074,2445.71
2024-06-13,SXMC,Frt55966,10052.0
2024-06-13,SINC,Frt31170,2644.11
2024-06-13,SINC,Frt31174,1726.67
2024-06-13,SXMC,Frt32660,2671.0
2024-06-13,SXMC,Frt32661,15309.0
2024-06-13,SXMC,Frt33362,1841.0
2024-06-13,XEMC,Frt47537,3695.76
2024-06-13,SXMC,Frt33365,2489.0
2024-06-13,SXMC,Frt38805,115871.0
2024-06-13,AXLC,Frt33227,3426.18
2024-06-13,XEMC,Frt36582,9304.44
2024-06-13,SINC,Frt34247,4623.16
2024-06-13,SXMC,Frt32360,3234.0
2024-06-13,SXMC,Frt43506,37712.0
2024-06-13,XEMC,Frt45178,1294.38
2024-06-13,XEMC,Frt55709,1792.14
2024-06-13,SXMC,Frt32881,6053.0
2024-06-13,SXMC,Frt31300,5979.0
2024-06-13,SXMC,Frt31620,4872.0
2024-06-13,SXMC,Frt33034,1861.0
2024-06-13,SXMC,Frt34795,2255.0
2024-06-13,SXMC,Frt32399,1379.0
2024-06-13,SXMC,Frt32396,2668.0
2024-06-13,SXMC,Frt32398,1257.0
2024-06-13,XEMC,Frt45079,18469.14
2024-06-13,SXMC,Frt32397,1359.0
2024-06-13,SXMC,Frt52638,3476.0
2024-06-13,SXMC,Frt33035,1261.0
2024-06-13,SINC,Frt31034,567548.0
2024-06-13,SXMC,Frt34854,1651.0
2024-06-13,SXMC,Frt33086,2149.0
2024-06-13,SXMC,Frt34856,1475.0
2024-06-13,SXMC,Frt31621,3218.0
2024-06-13,XEMC,Frt36617,4029.81
2024-06-13,SXMC,Frt32697,11758.0
2024-06-13,SXMC,Frt51051,33971.0
2024-06-13,SXMC,Frt30838,0.0
2024-06-13,SXMC,Frt36456,75041.0
2024-06-13,AXLC,Frt39959,32429.0
2024-06-13,SXMC,Frt31298,7703.0
2024-06-13,SINC,Frt50880,0.0
2024-06-13,SXMC,Frt52110,15490.0
2024-06-13,SXMC,Frt36763,1770.0
2024-06-13,XEMC,Frt45092,0.0
2024-06-13,SXMC,Frt31279,6212.0
2024-06-13,XEMC,Frt36614,4175.47
2024-06-13,AXLC,Frt51738,9699.18
2024-06-13,SXMC,Frt44499,53045.0
2024-06-13,SXMC,Frt44499,53045.0
2024-06-13,SINC,Frt44686,40647.25
2024-06-13,SXMC,Frt38318,50179.0
2024-06-13,SINC,Frt37491,77097.63
2024-06-13,SINC,Frt39874,48818.93
2024-06-13,SXMC,Frt51422,10245.0
2024-06-13,SXMC,Frt34406,87389.0
2024-06-13,SXMC,Frt31301,8208.0
2024-06-13,SXMC,Frt31182,8209.0
2024-06-13,SXMC,Frt31299,7820.0
2024-06-13,SXMC,Frt31296,28119.0
2024-06-13,SXMC,Frt29409,55436.0
2024-06-13,SINC,Frt38680,10333.11
2024-06-13,SXMC,Frt43747,117744.0
2024-06-13,SINC,Frt53531,50766.66
2024-06-13,XEMC,Frt43417,77446.35
2024-06-13,SXMC,Frt31311,5099.0
2024-06-13,SINC,Frt54128,15645.78
2024-06-13,SINC,Frt42012,25362.08
2024-06-13,XEMC,Frt36502,6784.53
2024-06-13,SXMC,Frt36401,13933.0
2024-06-13,XEMC,Frt39830,60780.98
2024-06-13,SINC,Frt50770,30092.46
2024-06-13,SINC,Frt52229,19313.11
2024-06-13,XEMC,Frt29421,56308.28
2024-06-13,SINC,Frt40252,8521.67
2024-06-13,SXMC,Frt33437,1640.0
2024-06-13,XEMC,Frt51093,44149.78
2024-06-13,SXMC,Frt47389,22617.0
2024-06-13,XEMC,Frt36651,2781.43
2024-06-13,XEMC,Frt36639,1731.32
2024-06-13,XEMC,Frt36656,4206.48
2024-06-13,XEMC,Frt36657,0.0
2024-06-13,XEMC,Frt36654,3765.22
2024-06-13,XEMC,Frt36644,1574.88
2024-06-13,XEMC,Frt36684,5636.01
2024-06-13,SINC,Frt53737,9538.2
2024-06-13,SXMC,Frt51610,5006.0
2024-06-13,XEMC,Frt55786,10395.12
2024-06-13,SINC,Frt42011,2876.91
2024-06-13,SXMC,Frt31447,2044.0
2024-06-13,SXMC,Frt31441,2416.0
2024-06-13,SXMC,Frt31461,1872.0
2024-06-13,SXMC,Frt31445,3566.0
2024-06-13,SXMC,Frt31454,2065.0
2024-06-13,SXMC,Frt31442,3667.0
2024-06-13,SINC,Frt50879,2646.46
2024-06-13,SXMC,Frt31500,1464.0
2024-06-13,SXMC,Frt37569,24723.0
2024-06-13,XEMC,Frt45084,0.0
2024-06-13,XEMC,Frt52907,4499.52
2024-06-13,AXLC,Frt52415,6583.08
2024-06-13,AXLC,Frt52541,9734.88
2024-06-13,SINC,Frt51611,6934.13
2024-06-13,SXMC,Frt31302,9792.0
2024-06-13,SXMC,Frt31501,1528.0
2024-06-13,SXMC,Frt44499,53045.0
2024-06-13,SINC,Frt46040,19459.72
2024-06-13,SXMC,Frt31439,4261.0
2024-06-13,SINC,Frt42476,10734.78
2024-06-13,XEMC,Frt40524,11476.02
2024-06-13,XEMC,Frt52872,3468.0
2024-06-13,XEMC,Frt36634,16422.0
2024-06-13,AXLC,Frt52661,21621.96
2024-06-13,SXMC,Frt46364,23572.0
2024-06-13,SXMC,Frt31297,16893.0
2024-06-13,SXMC,Frt31448,1878.0
2024-06-13,SXMC,Frt31450,2061.0
2024-06-13,SINC,Frt51546,24223.99
2024-06-13,SINC,Frt53736,12527.17
2024-06-13,SXMC,Frt31449,1955.0
2024-06-13,SXMC,Frt31438,3766.0
2024-06-13,SXMC,Frt31380,3332.0
2024-06-13,SXMC,Frt31328,5147.0
2024-06-13,SXMC,Frt31443,2129.0
2024-06-13,SXMC,Frt31437,4450.0
2024-06-13,SINC,Frt29694,110908.5
2024-06-13,SXMC,Frt31455,2403.0
2024-06-13,AXLC,Frt37933,23411.04
2024-06-13,SXMC,Frt52529,26605.0
2024-06-13,SXMC,Frt52529,26605.0
2024-06-13,SXMC,Frt32731,4185.0
2024-06-13,SXMC,Frt32847,813.0
2024-06-13,SINC,Frt53738,7098.26
2024-06-13,SINC,Frt42013,8693.62
2024-06-13,SXMC,Frt31314,6080.0
2024-06-13,SXMC,Frt52528,34461.0
2024-06-13,SINC,Frt57672,41789.01
2024-06-13,SXMC,Frt33439,2366.0
2024-06-13,XEMC,Frt45177,1569.78
2024-06-13,XEMC,Frt36501,3792.15
2024-06-13,XEMC,Frt40861,404.83
2024-06-13,XEMC,Frt36662,4220.45
2024-06-13,SXMC,Frt31275,7375.0
2024-06-13,SXMC,Frt52037,2591.0
2024-06-13,XEMC,Frt55863,8177.03
2024-06-13,SXMC,Frt33208,2134.0
2024-06-13,SXMC,Frt34242,1193.0
2024-06-13,XEMC,Frt52888,322524.0
2024-06-13,SXMC,Frt32395,1983.0
2024-06-13,SINC,Frt31035,0.0
2024-06-13,AXLC,Frt52660,37125.96
2024-06-13,SXMC,Frt34859,1986.0
2024-06-13,SXMC,Frt37751,2857.0
2024-06-13,SXMC,Frt33212,2925.0
2024-06-13,SXMC,Frt34855,1361.0
2024-06-13,XEMC,Frt50659,46720.69
2024-06-13,XEMC,Frt46184,1422.59
2024-06-13,XEMC,Frt45520,0.0
2024-06-13,XEMC,Frt45521,0.0
2024-06-13,XEMC,Frt45522,5285.54
2024-06-13,AXLC,Frt52674,3223.2
2024-06-13,SXMC,Frt31286,4205.0
2024-06-13,SINC,Frt51054,5582.04
2024-06-13,AXLC,Frt52654,39898.32
2024-06-13,XEMC,Frt36660,4069.49
2024-06-13,SXMC,Frt31251,12454.0
2024-06-13,AXLC,Frt52666,11496.42
2024-06-13,XEMC,Frt45192,0.0
2024-06-13,XEMC,Frt45078,5777.28
2024-06-13,XEMC,Frt45093,2073.45
2024-06-13,XEMC,Frt46904,41546.64
2024-06-13,XEMC,Frt45090,0.0
2024-06-13,SXMC,Frt31269,5820.0
2024-06-13,SINC,Frt34231,3530.73
2024-06-13,SXMC,Frt33360,5481.0
2024-06-13,XEMC,Frt45168,0.0
2024-06-13,XEMC,Frt45159,1628.32
2024-06-13,SXMC,Frt52635,1213.0
2024-06-13,AXLC,Frt50774,0.0
2024-06-13,SXMC,Frt54049,8999.0
2024-06-13,SXMC,Frt52385,7982.0
2024-06-13,SXMC,Frt32344,2226.0
2024-06-13,SXMC,Frt32345,3259.0
2024-06-13,SXMC,Frt45215,3017.0
2024-06-13,SXMC,Frt32347,1604.0
2024-06-13,XEMC,Frt45186,0.0
2024-06-13,SXMC,Frt49923,9324.0
2024-06-13,SXMC,Frt54944,2187.0
2024-06-13,SXMC,Frt32483,1403.0
2024-06-13,XEMC,Frt56826,93368.52
2024-06-13,SINC,Frt32287,3373161.0
2024-06-13,SXMC,Frt45049,2043061.0
2024-06-13,SXMC,Frt45049,2043061.0
2024-06-13,SXMC,Frt45049,2043061.0
2024-06-13,SINC,Frt30349,0.0
2024-06-13,SXMC,Frt45049,2043061.0
2024-06-13,SXMC,Frt45049,2043061.0
2024-06-13,AXLC,Frt50745,0.0
2024-06-13,AXLC,Frt50749,0.0
2024-06-13,SXMC,Frt51273,2850.0
2024-06-13,SXMC,Frt34228,1205.0
2024-06-13,AXLC,Frt50838,0.0
2024-06-13,XEMC,Frt37035,4280.63
2024-06-13,XEMC,Frt45165,1248.48
2024-06-13,XEMC,Frt45089,2945.76
2024-06-13,AXLC,Frt30973,299003.82
2024-06-13,XEMC,Frt45091,2370.88
2024-06-13,SXMC,Frt39834,23198.0
2024-06-13,XEMC,Frt45099,0.0
2024-06-13,XEMC,Frt45187,754.8
2024-06-13,XEMC,Frt45087,2569.07
2024-06-13,XEMC,Frt45160,1719.72
2024-06-13,XEMC,Frt46190,1220.63
2024-06-13,XEMC,Frt45154,1570.8
2024-06-13,XEMC,Frt45197,2031.38
2024-06-13,XEMC,Frt45180,0.0
2024-06-13,XEMC,Frt45183,1033.26
2024-06-13,SXMC,Frt51262,8770.0
2024-06-13,SXMC,Frt52640,1412.0
2024-06-13,XEMC,Frt45164,512.85
2024-06-13,XEMC,Frt56830,1355.47
2024-06-13,XEMC,Frt56841,1257.25
2024-06-13,SXMC,Frt34295,1993.0
2024-06-13,XEMC,Frt45185,748.68
2024-06-13,XEMC,Frt45172,0.0
2024-06-13,XEMC,Frt45167,1496.34
2024-06-13,SXMC,Frt33438,1384.0
2024-06-13,SXMC,Frt36768,1126.0
2024-06-13,SXMC,Frt32848,1251.0
2024-06-13,XEMC,Frt47554,1613.64
2024-06-13,SINC,Frt40369,104050.4
2024-06-13,XEMC,Frt45196,0.0
2024-06-13,SXMC,Frt41808,77113.0
2024-06-13,SXMC,Frt32348,1525.0
2024-06-13,SXMC,Frt32850,1800.0
2024-06-13,SXMC,Frt50674,1710.0
2024-06-13,SXMC,Frt37753,2330.0
2024-06-13,XEMC,Frt45184,705.33
2024-06-13,XEMC,Frt45198,2227.68
2024-06-13,SXMC,Frt50773,32728.0
2024-06-13,SINC,Frt53796,7522.96
2024-06-13,XEMC,Frt45182,0.0
2024-06-13,XEMC,Frt45195,0.0
2024-06-13,XEMC,Frt45181,0.0
2024-06-13,SXMC,Frt31250,15573.0
2024-06-13,XEMC,Frt45176,1078.54
2024-06-13,XEMC,Frt45155,1672.69
2024-06-13,SXMC,Frt31440,4441.0
2024-06-13,SXMC,Frt30837,170990.0
2024-06-13,XEMC,Frt46612,1306.21
2024-06-13,SXMC,Frt45217,2841.0
2024-06-13,SXMC,Frt32141,1130.0
2024-06-13,SXMC,Frt32091,1768.0
2024-06-13,XEMC,Frt45157,1705.44
2024-06-13,XEMC,Frt45162,1703.4
2024-06-13,SXMC,Frt32276,1394.0
2024-06-13,SXMC,Frt32275,1496.0
2024-06-13,XEMC,Frt36613,2343.55
2024-06-13,SXMC,Frt39081,1362.0
2024-06-13,XEMC,Frt51900,10808.94
2024-06-13,SXMC,Frt34065,1262.0
2024-06-13,XEMC,Frt36635,2171.17
2024-06-13,XEMC,Frt36641,332.52
2024-06-13,XEMC,Frt36638,0.0
2024-06-13,XEMC,Frt36649,1837.02
2024-06-13,SXMC,Frt32184,1755.0
2024-06-13,XEMC,Frt55712,34.37
2024-06-13,SINC,Frt31696,187743.3
2024-06-13,SXMC,Frt42173,1788.0
2024-06-13,XEMC,Frt50954,13461.96
2024-06-13,XEMC,Frt55787,23610.96
2024-06-13,XEMC,Frt55711,33.76
2024-06-13,XEMC,Frt55713,30.39
2024-06-13,XEMC,Frt55708,45.49
2024-06-13,XEMC,Frt55728,29.47
2024-06-13,XEMC,Frt55710,42.22
2024-06-13,XEMC,Frt55707,48.85
2024-06-13,XEMC,Frt36650,1156.37
2024-06-13,XEMC,Frt36685,288.25
2024-06-13,XEMC,Frt36652,2670.36
2024-06-13,XEMC,Frt46533,175352.79
2024-06-13,SXMC,Frt34862,1271.0
2024-06-13,SXMC,Frt36479,33712.0
2024-06-13,XEMC,Frt55705,58.95
2024-06-13,XEMC,Frt45523,0.0
2024-06-13,XEMC,Frt55706,51.91
2024-06-13,XEMC,Frt50609,292.84
2024-06-13,XEMC,Frt51164,362.1
2024-06-13,XEMC,Frt51166,623.83
2024-06-13,SXMC,Frt52372,869.0
2024-06-13,SXMC,Frt49021,3020.0
2024-06-13,SXMC,Frt32089,1530.0
2024-06-13,SXMC,Frt34852,1995.0
2024-06-13,SXMC,Frt32180,971.0
2024-06-13,SXMC,Frt32085,3023.0
2024-06-13,XEMC,Frt50637,363.12
2024-06-13,XEMC,Frt51158,0.0
2024-06-13,SINC,Frt34233,3715.71
2024-06-13,SXMC,Frt49019,5489.0
2024-06-13,SINC,Frt32885,148455.2
2024-06-13,SINC,Frt34230,1962.13
2024-06-13,XEMC,Frt45169,1097.32
2024-06-13,SXMC,Frt37754,2220.0
2024-06-13,SXMC,Frt31444,2154.0
2024-06-13,XEMC,Frt46531,111947.14
2024-06-13,XEMC,Frt45074,4802.57
2024-06-13,SXMC,Frt32663,7073.0
2024-06-13,SXMC,Frt31306,6765.0
2024-06-13,SXMC,Frt52624,1156.0
2024-06-13,SXMC,Frt32179,928.0
2024-06-13,SXMC,Frt32277,1453.0
2024-06-13,SXMC,Frt52637,1244.0
2024-06-13,SXMC,Frt36818,1522.0
2024-06-13,XEMC,Frt52873,495.72
2024-06-13,XEMC,Frt52871,901.27
2024-06-13,XEMC,Frt52870,304.98
2024-06-13,XEMC,Frt52887,426.36
2024-06-13,XEMC,Frt52368,1116.18
2024-06-13,XEMC,Frt52874,207.67
2024-06-13,SXMC,Frt32392,1882.0
2024-06-13,SXMC,Frt37761,1362.0
2024-06-13,XEMC,Frt55726,26.72
2024-06-13,SXMC,Frt33358,1293.0
2024-06-13,XEMC,Frt36661,3108.96
2024-06-13,SXMC,Frt47096,84061.0
2024-06-13,SXMC,Frt32143,1570.0
2024-06-13,SXMC,Frt32478,1070.0
2024-06-13,SXMC,Frt32604,927.0
2024-06-13,SXMC,Frt32767,1198.0
2024-06-13,XEMC,Frt55727,27.43
2024-06-13,SXMC,Frt32851,5138.0
2024-06-13,SXMC,Frt37989,1370.0
2024-06-13,XEMC,Frt52908,1134.24
2024-06-13,XEMC,Frt38293,879.13
2024-06-13,XEMC,Frt36659,1826.82
2024-06-13,SXMC,Frt53786,21363.0
2024-06-13,XEMC,Frt55720,23.66
2024-06-13,XEMC,Frt55717,28.05
2024-06-13,XEMC,Frt55719,23.76
2024-06-13,XEMC,Frt55714,28.07
2024-06-13,XEMC,Frt55718,24.37
2024-06-13,SINC,Frt53630,9881.63
2024-06-13,SXMC,Frt32601,1391.0
2024-06-13,XEMC,Frt50732,18742.6
2024-06-13,SINC,Frt51404,2083.86
2024-06-13,AXLC,Frt52861,1191.36
2024-06-13,SXMC,Frt44499,53045.0
2024-06-13,SXMC,Frt32774,1068.0
2024-06-13,SXMC,Frt37374,852654.0
2024-06-13,SXMC,Frt37374,852654.0
2024-06-13,SXMC,Frt37374,852654.0
2024-06-13,SXMC,Frt37374,852654.0
2024-06-13,SXMC,Frt41730,1420.0
2024-06-13,SXMC,Frt32033,942.0
2024-06-13,SXMC,Frt47750,4470.0
2024-06-13,XEMC,Frt56816,1259.19
2024-06-13,SXMC,Frt52634,878.0
2024-06-13,SXMC,Frt32849,1650.0
2024-06-13,SXMC,Frt32176,1570.0
2024-06-13,XEMC,Frt50627,13946.36
2024-06-13,SINC,Frt50873,10860.45
2024-06-13,AXLC,Frt36922,14326.92
2024-06-13,XEMC,Frt53161,2512.26
2024-06-13,XEMC,Frt53155,3728.1
2024-06-13,SXMC,Frt32361,2147.0
2024-06-13,SXMC,Frt41704,1833.0
2024-06-13,XEMC,Frt45065,18990.36
2024-06-13,SXMC,Frt53595,0.0
2024-06-13,SXMC,Frt34863,2295.0
2024-06-13,SXMC,Frt50685,19012.0
2024-06-13,SXMC,Frt36036,46837.0
2024-06-13,XEMC,Frt45179,5336.23
2024-06-13,XEMC,Frt36640,8899.9
2024-06-13,SXMC,Frt32139,1738.0
2024-06-13,SXMC,Frt32142,794.0
2024-06-13,SXMC,Frt32317,1521.0
2024-06-13,SXMC,Frt32178,1535.0
2024-06-13,SXMC,Frt32278,1701.0
2024-06-13,SXMC,Frt32183,1760.0
2024-06-13,SXMC,Frt32132,1689.0
2024-06-13,SXMC,Frt53807,4048.0
2024-06-13,SXMC,Frt52631,781.0
2024-06-13,SXMC,Frt32316,1336.0
2024-06-13,XEMC,Frt33220,21355.74
2024-06-13,SINC,Frt29411,740919.9
2024-06-13,XEMC,Frt50955,20801.26
2024-06-13,XEMC,Frt50663,454.1
2024-06-13,XEMC,Frt36503,2531.23
2024-06-13,SXMC,Frt34241,1161.0
2024-06-13,SXMC,Frt37763,1593.0
2024-06-13,SXMC,Frt31452,2216.0
2024-06-13,SXMC,Frt50183,20449.0
2024-06-13,SXMC,Frt37757,1542.0
2024-06-13,SXMC,Frt31379,4075.0
2024-06-13,XEMC,Frt55696,11.42
2024-06-13,SXMC,Frt32035,592.0
2024-06-13,SXMC,Frt32389,1049.0
2024-06-13,SXMC,Frt32482,1068.0
2024-06-13,SXMC,Frt32480,1133.0
2024-06-13,SXMC,Frt52623,937.0
2024-06-13,SXMC,Frt52381,3447.0
2024-06-13,SXMC,Frt32481,1008.0
2024-06-13,SXMC,Frt32036,950.0
2024-06-13,SXMC,Frt32654,1225.0
2024-06-13,SXMC,Frt41709,819.0
2024-06-13,SXMC,Frt37965,1240.0
2024-06-13,XEMC,Frt56839,1336.5
2024-06-13,SXMC,Frt57381,13098.0
2024-06-13,XEMC,Frt56840,1387.91
2024-06-13,AXLC,Frt51100,20150.1
2024-06-13,SXMC,Frt39088,2392.0
2024-06-13,SINC,Frt50876,19316.35
2024-06-13,SINC,Frt47536,90268.25
2024-06-13,SXMC,Frt32039,908.0
2024-06-13,XEMC,Frt39838,465624.49
2024-06-13,SXMC,Frt32084,1078.0
2024-06-13,SXMC,Frt37988,5683.0
2024-06-13,SXMC,Frt45213,5125.0
2024-06-13,SXMC,Frt32379,3958.0
2024-06-13,SXMC,Frt39083,1832.0
2024-06-13,XEMC,Frt45175,1328.04
2024-06-13,XEMC,Frt45170,1510.62
2024-06-13,XEMC,Frt45101,2390.77
2024-06-13,SXMC,Frt39085,2220.0
2024-06-13,SXMC,Frt39082,5115.0
2024-06-13,SXMC,Frt39084,2721.0
2024-06-13,SXMC,Frt36766,1114.0
2024-06-13,SXMC,Frt32852,1562.0
2024-06-13,SXMC,Frt32694,1613.0
2024-06-13,SXMC,Frt52506,919.0
2024-06-13,SXMC,Frt32772,983.0
2024-06-13,SXMC,Frt32318,1604.0
2024-06-13,SXMC,Frt36038,3741.0
2024-06-13,XEMC,Frt47538,10324.44
2024-06-13,SXMC,Frt32768,4841.0
2024-06-13,SXMC,Frt39089,2868.0
2024-06-13,XEMC,Frt45174,1354.56
2024-06-13,SXMC,Frt39087,2168.0
2024-06-13,SINC,Frt52294,958.68
2024-06-13,XEMC,Frt33576,1714.21
2024-06-13,SXMC,Frt51757,19560.0
2024-06-13,XEMC,Frt45191,0.0
2024-06-13,XEMC,Frt45188,0.0
2024-06-13,XEMC,Frt33574,4617.33
2024-06-13,SXMC,Frt39090,2759.0
2024-06-13,XEMC,Frt45524,2064.48
2024-06-13,SXMC,Frt52382,850.0
2024-06-13,SXMC,Frt32602,3074.0
2024-06-13,SXMC,Frt37762,1990.0
2024-06-13,XEMC,Frt33571,387.19
2024-06-13,AXLC,Frt33572,445.74
2024-06-13,AXLC,Frt53530,398.82
2024-06-13,XEMC,Frt33570,1708.29
2024-06-13,XEMC,Frt33578,428.29
2024-06-13,AXLC,Frt51151,14295.3
2024-06-13,SXMC,Frt56430,9749.0
2024-06-13,XEMC,Frt54101,4572.05
2024-06-13,SXMC,Frt32657,51865.0
2024-06-13,AXLC,Frt53529,1678.92
2024-06-13,SXMC,Frt37760,881.0
2024-06-13,SINC,Frt37718,0.0
2024-06-13,SINC,Frt36469,3371.84
2024-06-13,SINC,Frt50768,9253.08
2024-06-13,AXLC,Frt50885,4035.12
2024-06-13,XEMC,Frt50664,226.44
2024-06-13,XEMC,Frt50636,0.0
2024-06-13,XEMC,Frt36307,2668.93
2024-06-13,SXMC,Frt53820,8210.0
2024-06-13,SINC,Frt50820,231770.9
2024-06-13,XEMC,Frt45525,0.0
2024-06-13,XEMC,Frt56881,1373.22
2024-06-13,SINC,Frt49079,2784.61
2024-06-13,SXMC,Frt33262,15284.0
2024-06-13,SINC,Frt51052,5317.69
2024-06-13,SINC,Frt53750,9146.76
2024-06-13,XEMC,Frt50606,572.22
2024-06-13,SINC,Frt53359,4653.06
2024-06-13,XEMC,Frt47541,807.84
2024-06-13,XEMC,Frt52087,17715.97
2024-06-13,XEMC,Frt56894,1449.21
2024-06-13,SXMC,Frt52383,689.0
2024-06-13,SXMC,Frt36764,1048.0
2024-06-13,XEMC,Frt50607,418.71
2024-06-13,XEMC,Frt50632,712.98
2024-06-13,XEMC,Frt45062,6197.52
2024-06-13,XEMC,Frt47545,1320.9
2024-06-13,SXMC,Frt45222,3809.0
2024-06-13,XEMC,Frt50604,792.33
2024-06-13,XEMC,Frt46186,1204.0
2024-06-13,SXMC,Frt36761,1166.0
2024-06-13,SXMC,Frt36760,780.0
2024-06-13,XEMC,Frt36616,5579.8
2024-06-13,SXMC,Frt51087,10101.0
2024-06-13,XEMC,Frt36303,3330.6
2024-06-13,XEMC,Frt54666,1974.72
2024-06-13,AXLC,Frt53489,630.36
2024-06-13,SXMC,Frt44499,53045.0
2024-06-13,AXLC,Frt37381,1050.6
2024-06-13,AXLC,Frt37340,416.16
2024-06-13,AXLC,Frt37249,1079.16
2024-06-13,SXMC,Frt38806,1922.0
2024-06-13,SXMC,Frt41708,2426.0
2024-06-13,XEMC,Frt56822,1255.96
2024-06-13,XEMC,Frt54671,800.7
2024-06-13,XEMC,Frt54701,591.09
2024-06-13,SXMC,Frt38807,1842.0
2024-06-13,SXMC,Frt41728,1150.0
2024-06-13,SXMC,Frt38808,929.0
2024-06-13,XEMC,Frt54279,1178.91
2024-06-13,SINC,Frt51047,28241.6
2024-06-13,SINC,Frt54189,0.0
2024-06-13,SXMC,Frt53114,2770.0
2024-06-13,SXMC,Frt46038,2092.0
2024-06-13,SXMC,Frt46037,3509.0
2024-06-13,XEMC,Frt41476,0.0
2024-06-13,SINC,Frt53033,6763.81
2024-06-13,SXMC,Frt46298,21923.0
2024-06-13,XEMC,Frt41618,2178.72
2024-06-13,SXMC,Frt46296,0.0
2024-06-13,XEMC,Frt54723,460.83
2024-06-13,XEMC,Frt50631,493.83
2024-06-13,XEMC,Frt50634,384.84
2024-06-13,XEMC,Frt50608,0.0
2024-06-13,XEMC,Frt50630,852.0
2024-06-13,AXLC,Frt53484,890.46
2024-06-13,XEMC,Frt47540,1249.9
2024-06-13,XEMC,Frt51168,432.48
2024-06-13,XEMC,Frt50603,848.64
2024-06-13,XEMC,Frt51169,703.8
2024-06-13,XEMC,Frt42025,3412.0
2024-06-13,XEMC,Frt42024,0.0
2024-06-13,XEMC,Frt54721,466.44
2024-06-13,XEMC,Frt54708,628.52
2024-06-13,XEMC,Frt54684,378.42
2024-06-13,SINC,Frt45545,59147.93
2024-06-13,XEMC,Frt54102,286.82
2024-06-13,XEMC,Frt54731,580.68
2024-06-13,XEMC,Frt54676,679.32
2024-06-13,XEMC,Frt54674,582.42
2024-06-13,XEMC,Frt54715,596.9
2024-06-13,XEMC,Frt54672,719.1
2024-06-13,XEMC,Frt54678,635.46
2024-06-13,XEMC,Frt54686,617.1
2024-06-13,XEMC,Frt54734,548.76
2024-06-13,SINC,Frt52293,1098.79
2024-06-13,XEMC,Frt54739,539.98
2024-06-13,XEMC,Frt54698,603.23
2024-06-13,XEMC,Frt54712,567.94
2024-06-13,XEMC,Frt56886,1298.05
2024-06-13,SXMC,Frt44324,37496.0
2024-06-13,XEMC,Frt54707,512.04
2024-06-13,XEMC,Frt54738,452.98
2024-06-13,SXMC,Frt46036,2286.0
2024-06-13,XEMC,Frt54719,536.92
2024-06-13,XEMC,Frt54737,508.67
2024-06-13,XEMC,Frt54717,636.48
2024-06-13,XEMC,Frt54726,566.4
2024-06-13,XEMC,Frt55688,1431.97
2024-06-13,XEMC,Frt54690,528.36
2024-06-13,XEMC,Frt54687,621.18
2024-06-13,AXLC,Frt53476,872.1
2024-06-13,XEMC,Frt54716,532.23
2024-06-13,XEMC,Frt54688,793.56
2024-06-13,XEMC,Frt54736,587.21
2024-06-13,XEMC,Frt54728,638.62
2024-06-13,XEMC,Frt55625,1500.42
2024-06-13,AXLC,Frt55695,5861.94
