FECHA;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24
6/10/2024;1658,43043;977,6304302;977,6304302;977,6304302;975,6304302;975,6304302;975,6304302;895,6754302;923,6304302;975,6304302;975,6304302;975,6304302;975,6304302;975,6304302;975,6304302;977,6304302;977,6304302;1390,63043;1659,63043;1659,63043;1658,43043;1659,63043;1390,63043;977,6304302
7/10/2024;1658,393685;1547,593685;1487,593685;1487,593685;1487,593685;1547,593685;1547,593685;1487,593685;1547,593685;1547,593685;1547,593685;1658,393685;1658,393685;1658,393685;1658,393685;1658,393685;1658,393685;1658,483685;1660,593685;1660,593685;1658,393685;1658,393685;1658,393685;1547,593685
8/10/2024;1390,493685;1390,493685;1197,593685;1167,593685;1197,593685;1197,593685;1390,493685;1390,493685;1390,493685;1390,493685;1390,493685;1390,493685;1497,593685;1390,493685;1547,593685;1497,593685;1547,593685;1547,593685;1547,593685;1547,593685;1547,593685;1547,593685;1547,593685;1497,593685
9/10/2024;1549,593685;1390,593685;1197,593685;1390,593685;1197,593685;1549,593685;1390,593685;1549,593685;1390,593685;1390,593685;1390,593685;1549,593685;1549,593685;1549,593685;1673,474685;1673,474685;1673,474685;1697,593685;1698,593685;1698,593685;1697,593685;1673,474685;1673,474685;1549,593685
10/10/2024;1057,749862;1042,749862;1037,749862;1037,749862;1057,749862;1042,749862;1042,749862;1042,749862;1042,749862;1057,749862;1362,749862;1391,749862;1391,749862;1391,749862;1391,749862;1391,749862;1391,749862;1598,749862;1598,749862;1598,749862;1391,749862;1391,749862;1362,749862;1042,749862
11/10/2024;918,4072981;918,4072981;898,4072981;898,4072981;915,1942981;918,4072981;918,4072981;918,4072981;918,4072981;918,4072981;928,4072981;928,4072981;930,8972981;928,4072981;930,8972981;988,4072981;2534,682298;2534,682298;2534,682298;2534,682298;2534,682298;2534,682298;988,4072981;928,4072981
12/10/2024;859,9304309;859,9304309;859,9304309;649,9304309;690,4984309;690,4984309;649,9304309;649,9304309;649,9304309;925,9304309;859,9304309;859,9304309;859,9304309;859,9304309;859,9304309;897,9754309;925,9304309;932,4204309;2536,187431;2536,187431;1929,930431;932,4204309;859,9304309;859,9304309
13/10/2024;1901,666225;1901,666225;1901,665225;1896,666225;946,6662245;916,6662245;661,5362245;611,6662245;611,6662245;611,6662245;611,6662245;661,5362245;899,7112245;899,7112245;899,7112245;934,1562245;946,6662245;1901,665225;1901,666225;1901,666225;1901,666225;1901,666225;1901,666225;1207,979225
14/10/2024;1968,029898;1928,029898;926,4798983;924,0298983;896,0748983;913,0298983;868,0298983;868,0298983;868,0298983;868,0298983;868,0298983;896,0748983;930,5198983;924,0298983;1928,029898;1968,029898;2532,275898;2532,275898;2532,275898;2532,275898;2532,275898;2532,275898;2532,275898;1968,029898
15/10/2024;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1927,593685;1927,593685;1942,593685;1942,593685;1942,593685;1942,593685;1943,593685;1947,707685;1947,707685;1947,707685;1967,593685;1967,593685;1947,707685;1947,707685;1942,593685;1397,593685
16/10/2024;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1397,593685;1797,593685;1807,593685;1826,593685;1826,593685;1927,593685;1927,593685;1895,541685;1927,593685;1927,593685;1991,515685;1991,515685;1991,515685;1936,593685;1807,593685;1397,593685
17/10/2024;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1292,593685;1895,541685;1931,593685;2166,815685;2166,815685;2166,815685;2531,839685;2531,839685;2166,815685;2166,815685;1936,593685;1292,593685
18/10/2024;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1847,593685;1895,541685;1931,593685;1931,593685;1931,593685;1935,593685;1936,593685;1936,593685;1935,593685;1935,593685;1892,593685;1847,593685
19/10/2024;2674,777613;2674,777613;2131,212613;1098,212613;1098,212613;1098,212613;1098,212613;1188,212613;2131,212613;2131,212613;2131,212613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613;2674,777613
20/10/2024;1077,703768;1077,703768;1077,703768;1077,703768;1077,703768;973,7037676;973,7037676;930,1937676;942,7037676;895,7487676;973,7037676;973,7037676;1077,703768;1077,703768;1077,703768;1077,703768;1077,703768;1087,703768;1197,703768;1197,703768;1097,703768;1087,703768;1087,703768;1077,703768
21/10/2024;925,3666633;582,8776633;593,4796633;582,8776633;582,8776633;925,3666633;925,3666633;897,4116633;897,4116633;897,4116633;897,4116633;931,8566633;972,9096633;1089,366663;1949,366663;2079,366663;2079,366663;2079,366663;2080,366663;2080,366663;2079,366663;1276,101663;1089,366663;931,8566633
22/10/2024;2079,502485;1699,502485;637,4104853;637,4104853;637,4104853;931,9924853;1699,502485;944,5024853;1699,502485;897,5474853;1699,502485;2069,502485;2069,502485;2079,502485;2079,502485;2079,502485;2079,502485;2079,502485;2099,502485;2089,502485;2080,502485;2079,502485;2079,502485;944,5024853
23/10/2024;2068,747376;943,7473756;896,7923756;639,8763756;943,7473756;1083,505376;1083,505376;1083,505376;943,7473756;1898,747376;1908,747376;2073,858376;2073,858376;2068,747376;2073,858376;2073,858376;2073,858376;2076,747376;2078,747376;2076,747376;2076,747376;2073,858376;2073,858376;2068,747376
24/10/2024;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1088,44356;1275,17856;1275,17856;1818,44356;1828,44356;1848,44356;1918,44356;1918,44356;2048,44356;2048,44356;2048,44356;1918,44356;1848,44356;1275,17856
25/10/2024;2097,593685;1832,993685;1797,593685;1747,593685;1797,593685;1832,993685;1832,993685;1797,593685;1832,993685;1832,993685;2097,593685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685;2121,555685
26/10/2024;2122,422702;1147,615702;1097,615702;1097,615702;1097,615702;1097,615702;1097,615702;1097,615702;1097,615702;1097,615702;1147,615702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702;2122,422702
27/10/2024;1090,264587;1090,264587;905,1045867;666,0085867;666,0085867;666,0085867;586,0055867;490,2645867;586,0055867;490,2645867;586,0055867;898,3095867;1090,264587;898,3095867;666,0085867;666,0085867;1090,264587;2125,550587;2125,550587;2125,550587;2125,550587;2125,550587;2125,550587;932,7545867
28/10/2024;1777,694014;1747,694014;1747,694014;1082,452014;1747,694014;1747,694014;1747,694014;1747,694014;1747,694014;1747,694014;1777,694014;1778,694014;1778,694014;1778,694014;1897,694014;1907,694014;1907,694014;1907,694014;2122,978014;1987,694014;1927,694014;1907,694014;1897,694014;1777,694014
29/10/2024;1747,593685;1743,593685;1547,593685;1547,593685;1742,593685;1743,593685;1743,593685;1743,593685;1743,593685;1742,593685;1743,593685;1747,593685;1747,593685;1747,593685;1747,593685;1782,593685;1782,593685;1787,593685;1847,593685;1782,593685;1787,593685;1787,593685;1747,593685;1747,593685
30/10/2024;1737,593685;1577,593685;1577,593685;1577,593685;1577,593685;1702,214685;1737,593685;1577,593685;1577,593685;1738,593685;1738,593685;1743,093685;1743,093685;1743,093685;1743,093685;1744,593685;1744,593685;1745,593685;1745,593685;1745,593685;1745,593685;1744,593685;1744,593685;1738,593685
31/10/2024;2457,103685;2457,103685;2457,102685;2457,102685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685;2457,103685
1/11/2024;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949
2/11/2024;2459,239949;2459,239949;2459,239949;2459,239949;2399,729949;2399,729949;2399,729949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949
3/11/2024;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949
4/11/2024;2459,229949;2459,229949;2459,229949;2459,229949;2459,229949;1899,729949;1899,729949;1899,729949;1899,729949;2459,229949;2459,229949;2459,229949;2459,229949;2459,229949;2459,229949;2459,229949;2459,229949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949;2459,239949
5/11/2024;1853,012522;938,7325224;891,9895224;659,2375224;659,2375224;1852,732522;1852,732522;891,9895224;929,2725224;1279,528522;1853,012522;1853,012522;1852,732522;1853,012522;1862,732522;1862,732522;1862,732522;1862,732522;1927,732522;1927,732522;1862,732522;1862,732522;1862,732522;1853,012522
6/11/2024;1450,649654;1450,649654;657,3706537;926,6496537;926,6496537;1450,649654;1450,649654;999,2876537;1450,649654;1450,649654;2420,649654;2460,159654;2460,159654;2460,649654;2675,649654;2675,649654;2675,649654;2675,649654;2675,649654;2675,649654;2460,159654;1450,649654;1450,649654;1450,649654
7/11/2024;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;1449,729949;2229,729949;2229,729949;2229,729949;2299,729949;2299,729949;2419,729949;2459,239949;2459,239949;2459,239949;2459,239949;2229,729949;2299,729949;1449,729949
8/11/2024;999,739218;999,739218;999,739218;999,739218;999,739218;999,739218;999,739218;999,739218;999,739218;999,739218;1919,739218;2128,028218;1919,739218;2128,028218;2128,028218;2128,028218;2128,028218;2128,028218;2128,028218;2128,028218;2128,028218;2128,028218;999,739218;999,739218
9/11/2024;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;700,3521536;705,3521536;705,3521536;889,6091536;1490,352154;1470,352154;889,6091536;705,3521536;851,6451536;700,3521536
10/11/2024;700,8172651;700,8172651;700,8172651;700,8172651;700,8172651;700,8172651;588,5072651;588,5072651;588,5072651;588,5072651;588,5072651;700,8172651;700,8172651;700,8172651;700,8172651;700,8172651;700,8172651;700,8172651;1751,817265;1751,817265;1751,817265;893,0912651;890,0742651;700,8172651
11/11/2024;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;700,8387916;1490,838792;1490,838792;1470,838792;936,8387916;700,8387916;700,8387916
12/11/2024;589,5887794;589,5887794;445,3037794;445,3037794;445,3037794;589,5887794;589,5887794;1451,898779;891,1557794;589,5887794;1451,898779;891,1557794;627,1697794;589,5887794;928,1077794;1491,898779;1491,898779;1751,898779;1752,898779;1752,898779;1752,898779;1491,898779;891,1557794;589,5887794
13/11/2024;1452,679556;585,3115562;585,3115562;268,6595562;268,6595562;580,9235562;585,3115562;585,3115562;585,3115562;585,3115562;585,3115562;647,4415562;585,3115562;647,4415562;891,9365562;891,9365562;891,9365562;1492,679556;1751,679556;1742,679556;1472,679556;928,8885562;647,4415562;585,3115562
14/11/2024;1452,654383;620,7303828;474,7383828;447,0593828;447,0593828;831,4643828;815,1543828;899,1493828;620,7303828;620,7303828;620,7303828;892,9113828;620,7303828;620,7303828;892,9113828;934,7143828;1453,654383;1473,654383;1699,154383;1699,154383;1493,654383;939,1543828;677,7313828;620,7303828
15/11/2024;224,3730515;224,3730515;107,2990515;107,2990515;142,2510515;896,3080515;896,3080515;896,3080515;585,2950515;585,2950515;478,1350515;585,2950515;585,2950515;779,2090515;789,5020515;896,3080515;896,3080515;852,2900515;2135,124051;933,2600515;933,2600515;852,2900515;852,2900515;450,4560515
16/11/2024;1054,092851;893,3498512;107,8928512;1054,092851;107,8928512;447,4978512;447,4978512;475,1768512;475,1768512;582,3368512;648,8548512;582,3368512;1054,092851;447,4978512;475,1768512;1054,092851;893,3498512;1054,092851;1054,092851;1054,092851;893,3498512;893,3498512;893,3498512;107,8928512
17/11/2024;1612,535903;714,122903;521,602903;217,013903;247,846903;217,013903;116,235903;116,335903;217,013903;116,235903;116,235903;116,335903;521,602903;652,484903;117,360903;652,484903;652,484903;714,122903;901,792903;901,792903;834,306903;834,306903;834,306903;730,280903
18/11/2024;216,1777557;216,1777557;110,2657557;110,2657557;216,1777557;520,7217557;520,7217557;651,6487557;651,6487557;785,3017557;833,0247557;833,0247557;833,0247557;833,0247557;900,9567557;937,6997557;948,6997557;1045,707756;1068,082756;1045,707756;948,6997557;833,0247557;833,0247557;785,3017557
19/11/2024;514,8800255;245,5060255;351,7580255;232,8740255;245,5060255;509,7890255;514,8800255;778,8580255;778,8580255;763,6110255;778,8580255;778,8580255;778,8580255;778,8580255;826,2790255;826,2790255;895,1150255;895,1150255;925,8600255;925,8600255;826,2790255;826,2790255;763,6110255;763,6110255
20/11/2024;760,3131316;446,4611316;439,1231316;366,7011316;439,1231316;760,3131316;760,3131316;760,3131316;760,3131316;803,1011316;803,1011316;803,1011316;803,1011316;803,1011316;803,1011316;823,5961316;823,5961316;823,5961316;1043,101132;892,3581316;823,5961316;803,1011316;803,1011316;760,3131316
21/11/2024;109,0365403;109,5725403;109,5725403;109,5725403;109,5725403;356,3705403;374,7905403;374,7905403;453,8305403;374,7905403;650,4195403;765,4705403;765,4705403;765,4705403;810,4705403;810,4705403;810,4705403;810,4705403;810,4705403;810,4705403;810,4705403;810,4705403;765,4705403;760,6605403
22/11/2024;244,6617306;635,0137306;107,0137306;104,1157306;107,0137306;754,8467306;754,8467306;754,8467306;754,8467306;754,8467306;754,8467306;805,0137306;805,0137306;754,8467306;805,0137306;817,1227306;817,1227306;817,1227306;894,2707306;817,1227306;817,1227306;805,0137306;805,0137306;754,8467306
23/11/2024;242,4191506;109,1081506;106,2101506;106,2101506;242,4191506;582,0311506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;617,1081506;757,1081506;757,1081506;757,1081506;720,1031506;757,1081506;757,1081506;720,1031506
24/11/2024;102,5533039;102,5533039;107,3663039;102,5533039;102,5533039;102,5533039;102,5523039;101,9863039;101,9863039;102,5533039;102,5533039;107,3663039;107,3663039;107,3663039;107,3663039;107,3663039;428,9863039;428,9863039;593,9863039;593,9863039;428,9863039;428,9863039;428,9863039;428,9863039
25/11/2024;307,548493;307,548493;307,548493;307,548493;307,548493;307,548493;307,548493;307,548493;307,548493;407,548493;407,548493;407,548493;407,548493;407,548493;407,548493;407,548493;407,548493;720,439493;896,805493;720,439493;720,439493;720,439493;407,548493;407,548493
26/11/2024;339,3600307;339,3600307;309,3600307;309,3600307;309,3600307;339,3600307;339,3600307;339,3600307;339,3600307;339,3600307;339,3600307;389,3600307;347,5600307;389,3600307;721,8290307;721,8290307;898,6170307;898,6170307;898,6170307;898,6170307;721,8290307;721,8290307;339,3600307;339,3600307
27/11/2024;716,8058196;716,8058196;584,5838196;384,0548196;384,0548196;384,0548196;716,8058196;716,8058196;716,8058196;755,7728196;765,8388196;765,8388196;765,8388196;765,8388196;923,8548196;934,8548196;936,8548196;936,8548196;936,8548196;936,8548196;936,8548196;936,8548196;923,8548196;765,8388196
28/11/2024;749,775432;749,775432;749,775432;749,775432;749,775432;749,775432;756,317432;756,317432;756,317432;749,775432;756,317432;756,317432;756,317432;779,775432;779,775432;779,775432;914,775432;914,775432;919,775432;914,775432;914,775432;889,032432;779,775432;749,775432
29/11/2024;103,9139439;108,9819439;150,3469439;108,9839439;150,3469439;368,9469439;705,3469439;705,3469439;705,3469439;745,3469439;745,3469439;745,3469439;705,3469439;745,3469439;745,3469439;745,3469439;745,3469439;760,3469439;760,3469439;760,3469439;760,3469439;745,3469439;745,3469439;716,9319439
30/11/2024;108,7245214;108,7245214;108,7245214;108,7245214;108,7245214;108,7245214;108,7245214;108,7245214;108,7245214;254,6675214;254,6675214;633,7245214;633,7245214;633,7245214;633,7245214;718,7245214;718,7245214;718,7245214;723,7245214;723,7245214;718,7245214;718,7245214;718,7245214;633,7245214
1/12/2024;642,2247536;642,2247536;637,2247536;637,2247536;637,2247536;516,9517536;222,7557536;115,0777536;115,0757536;146,2247536;229,9637536;516,9517536;637,2247536;637,2247536;642,2247536;642,2247536;642,2247536;723,2247536;723,2247536;723,2247536;723,2247536;723,2247536;723,2247536;642,2247536
2/12/2024;556,1166328;556,1166328;556,1166328;556,1166328;556,1166328;638,1166328;638,1166328;638,1166328;638,1166328;638,1166328;638,1166328;656,1166328;656,1166328;656,1166328;725,1166328;726,1166328;725,1166328;727,1166328;756,1166328;756,1166328;726,1166328;725,1166328;686,1166328;656,1166328
3/12/2024;724,674683;724,674683;724,674683;724,674683;724,674683;725,088683;725,088683;725,088683;725,088683;725,088683;725,088683;725,088683;727,088683;727,088683;728,088683;737,088683;747,088683;747,088683;757,088683;757,088683;747,088683;737,088683;728,088683;725,088683
4/12/2024;756,6428324;754,6428324;754,6428324;754,6428324;754,6428324;756,6428324;760,0798324;760,0798324;760,0798324;760,0798324;760,0798324;797,6428324;797,6428324;797,6428324;797,6428324;806,6428324;806,6428324;806,6428324;806,6428324;806,6428324;806,6428324;797,6428324;797,6428324;760,0798324
5/12/2024;768,8059932;768,8059932;768,8059932;726,4449932;768,8059932;768,8059932;768,8059932;768,8059932;803,6239932;803,6239932;805,1019932;806,1019932;806,1019932;806,1019932;806,1019932;806,1019932;816,1019932;817,1019932;820,1019932;820,1019932;817,1019932;817,1019932;806,1019932;806,1019932
6/12/2024;766,1477986;766,1477986;766,1477986;766,1477986;766,1477986;766,1477986;766,1477986;766,1477986;766,1477986;792,4917986;792,4917986;792,4917986;792,4917986;792,4917986;796,0477986;796,0477986;796,0477986;796,0477986;796,0477986;796,0477986;796,0477986;796,0477986;796,0477986;792,4917986
7/12/2024;806,5464308;803,0684308;789,2404308;803,0684308;803,0684308;803,0684308;803,0684308;803,0684308;803,0684308;806,5464308;806,5464308;806,5464308;806,5464308;806,5464308;806,5464308;806,5464308;806,5464308;830,5464308;835,5464308;830,5464308;806,5464308;806,5464308;806,5464308;806,5464308
8/12/2024;785,0646549;785,0646549;785,0646549;785,0646549;785,0646549;785,0646549;785,0646549;249,7126549;249,7126549;249,7126549;419,5276549;785,0646549;785,0646549;785,0646549;785,0646549;785,0646549;791,2666549;808,7646549;850,0646549;850,0646549;850,0646549;810,0646549;810,0646549;807,5866549
9/12/2024;845,5767673;845,5767673;827,8887673;827,8887673;816,9337673;845,5767673;845,5767673;845,5767673;845,5767673;845,5767673;845,5767673;850,5767673;850,5767673;850,5767673;850,5767673;850,5767673;850,5767673;860,5767673;861,5767673;861,5767673;861,5767673;860,5767673;850,5767673;850,5767673
10/12/2024;839,6064919;828,9364919;828,9364919;828,9364919;828,9364919;828,9364919;856,1054919;856,1054919;856,1054919;856,1054919;856,1054919;856,1054919;856,1054919;866,1054919;866,1054919;866,1054919;909,1054919;871,1054919;909,1054919;909,1054919;909,1054919;866,1054919;866,1054919;856,1054919
11/12/2024;865,5551658;828,7841658;828,7841658;828,7841658;828,7841658;828,7841658;865,5551658;865,5551658;865,5551658;865,5551658;865,5551658;865,5551658;865,5551658;865,5551658;865,5551658;909,5551658;909,5551658;909,5551658;951,5551658;951,5551658;909,5551658;909,5551658;906,9581658;865,5551658
12/12/2024;907,3828609;826,5078609;826,5078609;784,0618609;826,5078609;826,5078609;826,5078609;826,5078609;826,5078609;907,3828609;907,9798609;915,9798609;915,9798609;916,9798609;935,9798609;935,9798609;935,9798609;935,9798609;945,9798609;935,9798609;935,9798609;935,9798609;935,9798609;916,9798609
13/12/2024;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;925,6397354;950,6397354;950,6397354;950,6397354;950,6397354;952,6397354;965,6397354;965,6397354;966,6397354;966,6397354;966,6397354;966,6397354;965,6397354;951,6397354;950,6397354
14/12/2024;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;995,5680528;1000,268053;1000,268053;995,5680528;1000,568053;1000,568053;1095,568053;1095,568053;1095,568053;1000,568053;995,5680528;995,5680528
15/12/2024;954,1862958;926,3862958;877,1632958;811,4862958;811,4862958;811,4862958;753,4592958;753,4592958;753,4592958;753,4592958;811,4862958;776,6632958;811,4862958;926,3862958;907,7892958;954,1862958;1001,386296;1186,386296;1186,386296;1186,386296;1186,386296;1166,386296;1186,386296;1001,386296
16/12/2024;810,4939004;810,4939004;810,4939004;810,4939004;810,4939004;908,5959004;954,9929004;951,1929004;810,4939004;927,1929004;1049,7159;1302,1929;1302,1929;1302,1929;1309,1929;1327,1929;1327,1929;1309,1929;1327,1929;1327,1929;1309,1929;1302,1929;1090,2849;908,5959004
17/12/2024;951,0889797;809,8839797;809,8839797;809,8839797;809,8839797;954,8889797;954,8889797;955,0889797;955,0889797;955,0889797;1049,61198;1057,08898;1057,08898;1057,08898;1057,08898;1347,68898;1357,08898;1347,68898;1357,08898;1357,08898;1090,18098;1057,08898;987,0889797;987,0889797
18/12/2024;809,4377337;752,0117337;752,0117337;752,0117337;752,0117337;809,4377337;860,6107337;908,0137337;860,6107337;908,0137337;954,6107337;1006,609734;1006,609734;1006,609734;1006,609734;1006,609734;1006,609734;1006,609734;1049,133734;1049,133734;1006,609734;1006,609734;1006,609734;954,6107337
19/12/2024;735,8336302;807,2766302;735,8336302;729,1526302;729,1526302;807,2766302;729,1526302;773,8386302;906,7046302;906,7046302;906,7046302;906,7046302;906,7046302;906,7046302;906,7046302;906,7046302;950,7156302;954,5156302;1106,71563;1106,71563;1106,71563;906,7046302;906,7046302;906,7046302
20/12/2024;833,0832784;788,9072784;788,9072784;788,9072784;788,9072784;788,9072784;788,9072784;833,0832784;788,9072784;833,0832784;877,1592784;907,7852784;898,6902784;902,3822784;936,3822784;1048,905278;1156,382278;1156,382278;1156,382278;1156,382278;1156,382278;1048,905278;936,3822784;907,7852784
21/12/2024;936,3641499;936,3641499;790,5521499;790,5521499;877,1411499;907,7671499;907,7671499;936,3641499;936,3641499;936,3641499;936,3641499;936,3641499;936,3641499;936,3641499;936,3641499;936,3641499;954,1641499;966,3641499;1156,36415;1156,36415;1156,36415;966,3641499;954,1641499;936,3641499
22/12/2024;837,0337073;837,0337073;809,3417073;796,6057073;796,6057073;796,6057073;796,6057073;796,6057073;796,6057073;796,6057073;796,6057073;837,0337073;837,0337073;837,0337073;837,0337073;908,4367073;954,8337073;967,0337073;1008,033707;1008,033707;1008,033707;1008,033707;967,0337073;954,8337073
23/12/2024;122,4215788;375,9045788;261,5525788;126,9045788;166,9045788;408,9045788;720,9465788;760,9525788;760,9525788;797,0555788;807,4455788;807,4455788;807,4455788;807,4455788;951,9045788;951,9045788;951,9045788;951,9045788;981,9045788;981,9045788;981,9045788;951,9045788;951,9045788;807,4455788
24/12/2024;425,8373724;425,8373724;425,8373724;628,3153724;628,3153724;730,7943724;628,3153724;628,3153724;730,7943724;730,7943724;771,1553724;771,1553724;771,1553724;771,1553724;730,7943724;771,1553724;771,1553724;863,3153724;938,3153724;863,3153724;863,3153724;771,1553724;730,7943724;730,7943724
25/12/2024;410,9616453;435,2496453;598,9616453;598,9616453;421,7276453;264,1386453;264,1386453;112,4786453;112,4786453;112,4786453;113,6396453;113,6396453;234,7006453;410,9616453;410,9616453;410,9616453;435,2496453;609,6076453;655,0336453;761,9616453;761,9616453;761,9616453;609,6076453;609,6076453
26/12/2024;113,1115997;113,1115997;113,1115997;151,5945997;157,5945997;358,5945997;511,5945997;511,5945997;511,5945997;511,5945997;612,5945997;662,5945997;662,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;692,5945997;662,5945997
27/12/2024;114,2589164;120,2589164;120,2589164;120,2589164;120,2589164;120,2589164;120,2589164;120,2589164;264,4359164;264,4359164;264,4359164;582,2589164;582,2589164;583,2589164;583,2589164;583,2589164;583,2589164;615,1099164;663,2589164;663,2589164;663,2589164;583,2589164;422,0249164;358,2589164
28/12/2024;485,8088304;485,8088304;415,5748304;372,8088304;392,8088304;415,5748304;372,8088304;429,0968304;485,8088304;485,8088304;485,8088304;537,8088304;537,8088304;537,8088304;555,8088304;555,8088304;555,8088304;555,8088304;555,8088304;555,8088304;555,8088304;555,8088304;555,8088304;537,8088304
29/12/2024;149,3870806;210,3870806;210,3870806;155,3870806;155,3870806;155,3870806;111,0040806;111,0040806;112,0650806;149,3870806;155,3870806;210,3870806;210,3870806;210,3870806;230,7050806;250,0350806;525,3870806;525,3870806;535,3870806;544,3870806;535,3870806;535,3870806;532,7970806;525,3870806
30/12/2024;209,5354277;209,5354277;209,5354277;204,5354277;209,5354277;209,5354277;209,5354277;209,5354277;249,1834277;483,5354277;483,5354277;483,5354277;483,5354277;483,5354277;483,5354277;483,5354277;483,5354277;489,5354277;509,5354277;509,5354277;489,5354277;489,5354277;483,5354277;483,5354277
31/12/2024;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,2374527;119,7374527;230,5554527;500,2374527;500,2374527;249,8854527;155,2374527;119,2374527;119,2374527
