bdmem;objID2;fechaIni;fechaFin
QIEC;Sbm24606;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24607;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24608;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24609;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24610;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24611;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24612;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24613;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24614;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24615;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24616;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24617;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24618;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24619;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24620;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24621;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24622;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24623;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24625;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24626;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24627;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24628;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24629;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24630;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24631;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24632;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24633;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24634;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24635;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24636;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24637;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24638;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24639;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24640;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24641;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24642;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24643;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24644;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24645;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24646;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24647;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24648;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24649;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24650;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24651;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24652;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24653;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24654;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24655;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24656;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24657;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24658;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24659;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24660;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24661;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24662;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24663;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24665;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24666;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24667;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24668;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24669;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24670;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24671;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24672;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24673;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24674;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24675;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24676;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24677;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24678;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24679;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24680;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24681;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24682;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24683;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24684;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24685;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24686;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24687;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24688;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24689;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24690;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24691;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24692;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24693;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24694;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24695;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24705;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24713;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24714;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24794;2020-10-15 00:00:00.000;NULL
QIEC;Sbm24842;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24843;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24844;2023-04-26 00:00:00.000;NULL
QIEC;Sbm24864;2021-03-11 00:00:00.000;NULL
QIEC;Sbm24961;2021-03-11 00:00:00.000;NULL
QIEC;Sbm25026;2023-04-26 00:00:00.000;2024-05-23 00:00:00.000
QIEC;Sbm25092;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25143;2023-05-11 00:00:00.000;NULL
QIEC;Sbm25148;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25152;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25153;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25154;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25155;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25156;2020-09-10 00:00:00.000;NULL
QIEC;Sbm25174;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25175;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25176;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25177;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25178;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25179;2020-09-01 00:00:00.000;NULL
QIEC;Sbm25190;2021-06-03 00:00:00.000;2024-05-02 00:00:00.000
QIEC;Sbm25197;2023-05-25 00:00:00.000;NULL
QIEC;Sbm25218;2020-10-15 00:00:00.000;NULL
QIEC;Sbm25279;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25280;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25322;2023-05-11 00:00:00.000;NULL
QIEC;Sbm25327;2023-04-20 00:00:00.000;NULL
QIEC;Sbm25335;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25338;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25349;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25376;2021-07-15 00:00:00.000;NULL
QIEC;Sbm25564;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25565;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25566;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25568;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25569;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25570;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25571;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25572;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25573;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25574;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25578;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25587;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25588;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25589;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25590;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25591;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25592;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25593;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25594;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25595;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25596;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25597;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25598;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25599;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25600;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25601;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25602;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25603;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25604;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25605;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25606;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25607;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25608;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25609;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25610;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25611;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25612;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25613;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25614;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25615;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25616;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25628;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25631;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25632;2023-05-11 00:00:00.000;NULL
QIEC;Sbm25633;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25643;2023-05-25 00:00:00.000;NULL
QIEC;Sbm25676;2020-01-01 00:00:00.000;NULL
QIEC;Sbm25744;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25755;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25756;2019-12-19 00:00:00.000;NULL
QIEC;Sbm25759;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25765;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25766;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25848;2023-05-11 00:00:00.000;NULL
QIEC;Sbm25862;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25891;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25926;2023-04-26 00:00:00.000;NULL
QIEC;Sbm25937;2019-09-05 00:00:00.000;2024-07-04 00:00:00.000
QIEC;Sbm25938;2019-09-05 00:00:00.000;2024-07-04 00:00:00.000
QIEC;Sbm25942;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25944;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25945;2019-11-07 00:00:00.000;NULL
QIEC;Sbm25974;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26020;2022-04-14 00:00:00.000;NULL
QIEC;Sbm26021;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26022;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26045;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26046;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26057;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26063;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26099;2022-04-14 00:00:00.000;NULL
QIEC;Sbm26112;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26115;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26117;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26118;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26150;2019-09-05 00:00:00.000;2024-07-04 00:00:00.000
QIEC;Sbm26156;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26157;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26158;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26159;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26160;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26161;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26162;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26163;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26164;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26165;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26166;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26167;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26168;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26169;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26170;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26171;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26172;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26173;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26174;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26175;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26176;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26177;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26178;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26179;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26180;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26181;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26182;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26183;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26206;2022-04-14 00:00:00.000;NULL
QIEC;Sbm26224;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26225;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26226;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26227;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26228;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26230;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26275;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26278;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26291;2022-06-02 00:00:00.000;NULL
QIEC;Sbm26292;2022-12-01 00:00:00.000;NULL
QIEC;Sbm26305;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26306;2022-05-12 00:00:00.000;NULL
QIEC;Sbm26307;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26308;2022-05-12 00:00:00.000;NULL
QIEC;Sbm26309;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26310;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26312;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26313;2021-09-09 00:00:00.000;NULL
QIEC;Sbm26317;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26319;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26320;2020-05-16 00:00:00.000;NULL
QIEC;Sbm26321;2020-05-16 00:00:00.000;NULL
QIEC;Sbm26354;2022-05-26 00:00:00.000;2024-11-28 00:00:00.000
QIEC;Sbm26355;2021-12-16 00:00:00.000;NULL
QIEC;Sbm26358;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26359;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26379;2019-12-19 00:00:00.000;NULL
QIEC;Sbm26392;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26393;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26412;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26428;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26429;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26430;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26431;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26432;2019-12-19 00:00:00.000;NULL
QIEC;Sbm26434;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26439;2020-09-10 00:00:00.000;NULL
QIEC;Sbm26466;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26534;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26537;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26550;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26553;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26563;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26572;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26587;2022-11-01 00:00:00.000;2024-01-11 00:00:00.000
QIEC;Sbm26592;2019-11-07 00:00:00.000;NULL
QIEC;Sbm26594;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26596;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26597;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26598;2022-12-01 00:00:00.000;NULL
QIEC;Sbm26634;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26635;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26640;2021-12-16 00:00:00.000;NULL
QIEC;Sbm26662;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26663;2022-05-12 00:00:00.000;NULL
QIEC;Sbm26666;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26670;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26673;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26678;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26679;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26686;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26700;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26707;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26722;2023-04-26 00:00:00.000;2024-08-15 00:00:00.000
QIEC;Sbm26735;2020-01-23 00:00:00.000;NULL
QIEC;Sbm26746;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26747;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26748;2022-05-26 00:00:00.000;2024-08-15 00:00:00.000
QIEC;Sbm26749;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26751;2022-07-07 00:00:00.000;NULL
QIEC;Sbm26837;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26864;2018-10-11 00:00:00.000;NULL
QIEC;Sbm26875;2018-10-11 00:00:00.000;NULL
QIEC;Sbm26882;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26890;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26896;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26897;2023-04-26 00:00:00.000;NULL
QIEC;Sbm26958;2022-05-26 00:00:00.000;NULL
QIEC;Sbm26963;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27001;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27026;2018-11-01 00:00:00.000;NULL
QIEC;Sbm27030;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27031;2018-11-01 00:00:00.000;NULL
QIEC;Sbm27056;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27064;2020-04-16 00:00:00.000;NULL
QIEC;Sbm27071;2022-07-07 00:00:00.000;NULL
QIEC;Sbm27077;2018-11-08 00:00:00.000;NULL
QIEC;Sbm27089;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27101;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27114;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27117;2020-10-15 00:00:00.000;NULL
QIEC;Sbm27128;2018-11-15 00:00:00.000;NULL
QIEC;Sbm27135;2020-09-01 00:00:00.000;NULL
QIEC;Sbm27136;2020-09-01 00:00:00.000;NULL
QIEC;Sbm27146;2022-05-12 00:00:00.000;NULL
QIEC;Sbm27160;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27192;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27193;2020-04-02 00:00:00.000;NULL
QIEC;Sbm27201;2022-02-10 00:00:00.000;NULL
QIEC;Sbm27209;2018-11-29 00:00:00.000;NULL
QIEC;Sbm27245;2018-12-06 00:00:00.000;NULL
QIEC;Sbm27250;2020-09-10 00:00:00.000;NULL
QIEC;Sbm27252;2018-12-06 00:00:00.000;NULL
QIEC;Sbm27263;2020-09-01 00:00:00.000;NULL
QIEC;Sbm27264;2020-09-01 00:00:00.000;NULL
QIEC;Sbm27274;2018-12-06 00:00:00.000;NULL
QIEC;Sbm27275;2022-05-12 00:00:00.000;NULL
QIEC;Sbm27332;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27340;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27403;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27440;2020-01-16 00:00:00.000;2024-02-22 00:00:00.000
QIEC;Sbm27466;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27491;2018-12-27 00:00:00.000;NULL
QIEC;Sbm27522;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27535;2022-04-14 00:00:00.000;NULL
QIEC;Sbm27546;2022-04-14 00:00:00.000;NULL
QIEC;Sbm27579;2019-01-24 00:00:00.000;NULL
QIEC;Sbm27582;2021-06-10 00:00:00.000;NULL
QIEC;Sbm27614;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27624;2019-02-07 00:00:00.000;2024-01-04 00:00:00.000
QIEC;Sbm27637;2023-04-01 00:00:00.000;NULL
QIEC;Sbm27642;2019-02-07 00:00:00.000;2024-08-29 00:00:00.000
QIEC;Sbm27643;2019-02-07 00:00:00.000;2024-08-29 00:00:00.000
QIEC;Sbm27644;2019-02-07 00:00:00.000;2024-08-29 00:00:00.000
QIEC;Sbm27645;2019-02-07 00:00:00.000;2024-05-09 00:00:00.000
QIEC;Sbm27646;2019-02-07 00:00:00.000;2024-05-09 00:00:00.000
QIEC;Sbm27650;2019-02-07 00:00:00.000;NULL
QIEC;Sbm27651;2019-02-07 00:00:00.000;2024-05-09 00:00:00.000
QIEC;Sbm27654;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27659;2019-02-14 00:00:00.000;2024-01-04 00:00:00.000
QIEC;Sbm27660;2019-02-14 00:00:00.000;2024-08-01 00:00:00.000
QIEC;Sbm27679;2019-02-21 00:00:00.000;NULL
QIEC;Sbm27680;2019-02-21 00:00:00.000;NULL
QIEC;Sbm27685;2019-02-21 00:00:00.000;NULL
QIEC;Sbm27692;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27708;2019-02-21 00:00:00.000;NULL
QIEC;Sbm27727;2019-02-21 00:00:00.000;2025-01-02 00:00:00.000
QIEC;Sbm27729;2019-02-28 00:00:00.000;2024-08-29 00:00:00.000
QIEC;Sbm27734;2019-02-28 00:00:00.000;2024-04-11 00:00:00.000
QIEC;Sbm27735;2020-09-10 00:00:00.000;NULL
QIEC;Sbm27741;2019-02-28 00:00:00.000;NULL
QIEC;Sbm27743;2019-02-28 00:00:00.000;NULL
QIEC;Sbm27750;2019-02-28 00:00:00.000;NULL
QIEC;Sbm27753;2019-02-28 00:00:00.000;2025-01-23 00:00:00.000
QIEC;Sbm27755;2019-02-28 00:00:00.000;NULL
QIEC;Sbm27781;2019-03-07 00:00:00.000;NULL
QIEC;Sbm27782;2019-03-07 00:00:00.000;NULL
QIEC;Sbm27783;2019-03-07 00:00:00.000;2024-05-30 00:00:00.000
QIEC;Sbm27790;2019-03-14 00:00:00.000;NULL
QIEC;Sbm27792;2019-03-14 00:00:00.000;2024-07-25 00:00:00.000
QIEC;Sbm27793;2019-03-14 00:00:00.000;NULL
QIEC;Sbm27810;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27811;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27812;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27813;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27814;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27815;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27816;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27817;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27845;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27851;2019-03-28 00:00:00.000;2024-04-11 00:00:00.000
QIEC;Sbm27853;2022-05-26 00:00:00.000;NULL
QIEC;Sbm27865;2019-03-28 00:00:00.000;NULL
QIEC;Sbm27897;2019-04-04 00:00:00.000;NULL
QIEC;Sbm27899;2019-04-04 00:00:00.000;NULL
QIEC;Sbm27903;2023-04-26 00:00:00.000;NULL
QIEC;Sbm27905;2019-04-04 00:00:00.000;NULL
QIEC;Sbm27908;2019-04-04 00:00:00.000;NULL
QIEC;Sbm27920;2019-04-11 00:00:00.000;NULL
QIEC;Sbm27931;2019-04-11 00:00:00.000;NULL
QIEC;Sbm27963;2021-08-01 00:00:00.000;NULL
QIEC;Sbm27997;2019-04-25 00:00:00.000;NULL
QIEC;Sbm27998;2019-04-25 00:00:00.000;NULL
QIEC;Sbm28028;2019-05-02 00:00:00.000;NULL
QIEC;Sbm28046;2019-05-09 00:00:00.000;NULL
QIEC;Sbm28058;2019-05-09 00:00:00.000;NULL
QIEC;Sbm28061;2019-05-09 00:00:00.000;2024-03-07 00:00:00.000
QIEC;Sbm28066;2019-05-09 00:00:00.000;2024-07-25 00:00:00.000
QIEC;Sbm28079;2019-05-16 00:00:00.000;NULL
QIEC;Sbm28081;2019-05-16 00:00:00.000;NULL
QIEC;Sbm28082;2019-05-16 00:00:00.000;NULL
QIEC;Sbm28145;2019-05-30 00:00:00.000;NULL
QIEC;Sbm28152;2022-04-14 00:00:00.000;NULL
QIEC;Sbm28192;2019-05-30 00:00:00.000;NULL
QIEC;Sbm28200;2022-05-26 00:00:00.000;NULL
QIEC;Sbm28213;2020-01-16 00:00:00.000;2024-02-22 00:00:00.000
QIEC;Sbm28214;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28254;2019-06-06 00:00:00.000;NULL
QIEC;Sbm28255;2019-06-06 00:00:00.000;NULL
QIEC;Sbm28261;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28263;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28265;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28268;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28269;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28279;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28280;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28281;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28310;2019-06-06 00:00:00.000;NULL
QIEC;Sbm28321;2019-06-06 00:00:00.000;NULL
QIEC;Sbm28377;2019-06-20 00:00:00.000;2024-04-18 00:00:00.000
QIEC;Sbm28392;2019-06-20 00:00:00.000;2025-01-23 00:00:00.000
QIEC;Sbm28413;2019-06-20 00:00:00.000;NULL
QIEC;Sbm28428;2019-06-27 00:00:00.000;NULL
QIEC;Sbm28490;2021-12-09 00:00:00.000;NULL
QIEC;Sbm28569;2019-07-04 00:00:00.000;2024-05-02 00:00:00.000
QIEC;Sbm28593;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28594;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28595;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28596;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28597;2023-04-26 00:00:00.000;NULL
QIEC;Sbm28598;2023-04-26 00:00:00.000;NULL
